4.938847463360044 -18.656128963134567 979428.125 00900
-20.550488759626774 -15.689108448059368 1057105.0 00902
-16.250853941252483 81.54329940627525 2785459.25 01361
-37.83341160522486 -20.27627373992369 1194013.75 01512
-74.92669708179798 71.22826575945196 1149943.375 01520
68.3337340420381 -176.07436744386985 731149.1875 02826
-1.2849626347808525 -113.68302775333706 33608924.0 02866
-15.317150006238814 -87.62126618261617 899744.6875 02872
67.47559590490688 -111.26677320236418 918122.4375 02874
1.9099921785116616 -72.92195459812919 683719.625 02909
-67.11368467135541 146.11499940441618 849883.375 05398
30.401964297670474 -126.4188785174988 1448946.375 07530
49.32572397814824 62.8473777610362 985205.0625 07646
-65.54321244530522 -82.35773116290758 5862386.5 08820
-25.323875744116904 149.8916705437047 27668528.0 14129
65.20177128869626 -127.16312325022007 622959.9375 14781
41.81399462708952 -61.16699413086215 1497132.25 16908
-2.4852164097015605 -57.30064260777137 35933468.0 19548
-38.70605364905862 87.13045561904822 19079812.0 19751
44.99908259179571 -84.5429955463398 19127064.0 20026
-9.625403960479096 73.44169101283214 35790496.0 20253
-27.606965511936632 40.68090039473025 785401.1875 20442
0.05248993707048188 118.61835169285902 533295.5 20580
-13.618662105896002 41.18772433680729 35764528.0 20776
13.913812509178825 -156.8320443254081 35754212.0 21639
-43.92725174119688 51.27012515559454 69728296.0 22049
15.085825159428822 -99.3291256653668 5872556.0 22195
-0.0024733426494328624 -50.940571943236016 35792092.0 22314
-22.025119771243357 32.85021486981028 716305.75 22490
-11.427841363573977 37.4894945050418 35762452.0 22787
24.78542461108812 -82.98760437797698 807896.4375 22824
7.770179440383769 112.69384560678996 787835.25 22825
16.70172668119607 -71.34493222066494 794619.3125 22826
14.913426062135823 -92.35125414512004 35802188.0 22988
10.275748106264675 -97.21147332452854 35788840.0 23435
-44.221977818977514 -74.5710286411479 1920457.625 23439
5.881355512213858 175.10677552528915 35772400.0 23467
11.47111488083424 -106.61770249095744 35810652.0 23553
-8.46890864624972 83.04932879750639 35772944.0 23613
-8.96756282830578 98.50510432313979 35790336.0 23628
12.91163336641484 -117.00191912388381 35793204.0 23712
70.01926080465718 149.576552936157 43038960.0 23802
2.9768090299294734 -24.235268241369226 35873004.0 23839
-7.592722588010376 107.49979410150792 1320430.125 24278
2.89617416446583 -145.37979784215602 35861928.0 24307
3.6180165170396923 -125.10507797026851 35790788.0 24315
-6.999603047751632 100.48229382369674 35849368.0 24674
-2.504780205918593 68.74105237319182 35766544.0 24812
34.82464497394255 -53.58231835946769 20038988.0 24876
-1.7845697349478349 167.71407929599084 35827596.0 24916
55.83761608755464 -72.7832402862754 809780.25 24920
4.411624307553113 -77.57518489474046 35807608.0 24936
10.962428858434723 -111.31328679061197 35800388.0 25019
4.322944119577429 -12.411446660663758 21332130.0 25030
-1.9472976045412134 27.649073628169763 35763248.0 25071
-4.307028925037653 88.19741995986342 753346.5625 25112
38.66497006120099 147.2213671065532 762226.875 25113
-35.82478274391834 -40.12896646827986 771368.4375 25114
42.9369938398555 161.83972045880802 764138.3125 25115
41.95877756202086 157.92188296975368 765097.3125 25116
-37.720850087703056 43.20551931197997 768701.0 25117
16.62606867575984 110.9640592183492 756255.5 25118
0.4130231399362578 -86.48770749739334 763562.75 25119
5.823558024570387 -60.14564862351346 35812268.0 25153
33.95567074169309 -49.12296981263641 799916.625 25159
-43.853659867984575 132.18048459186306 819810.625 25160
3.806851610796681 174.60104099838472 35782804.0 25258
-8.127570796251979 -67.80750894762365 803327.125 25338
-9.442844956795701 29.819721406778154 815741.625 25397
-28.116372973067232 57.04984830673226 790141.5 25414
-29.701429360542704 170.6760727918369 787468.75 25415
-9.940965530322854 35.973701358392134 782649.375 25416
33.02884822226821 -111.89222045485141 779987.3125 25418
39.35819669591685 -97.68614415108775 781965.0 25419
-44.89479926354796 123.88486467504573 796733.25 25420
-0.5467695030250673 36.0749520826484 35764772.0 25462
39.8063458979289 56.807397081764314 782575.375 25475
42.85441685279005 3.61545007345906 783624.75 25477
-35.62753029578296 159.80754793543247 791088.375 25481
-15.363458688811502 -136.90618319556816 735047.5 25504
-34.06514842880464 88.85408800704678 424957.71875 25544
6.2357522570178405 -178.72956250257727 580661.125 25560
-32.087805248991366 -32.11640666614079 1429341.75 25621
3.8679967449071047 -28.922463361175673 36282480.0 25630
-7.723600965338868 1.0244742675970815 35779892.0 25639
-50.073554560183766 59.21222131116118 1429439.875 25652
-7.292196825850754 129.07531667063517 705199.0625 25682
-19.050335038629147 -153.84166456337147 736172.125 25757
32.2430212978799 35.77914000478973 141821360.0 25867
-0.45118596815005774 38.09960798284236 35773940.0 25894
-0.19115679778583775 157.6405338174625 35786912.0 25924
-21.35824400634541 103.5060390598289 20543354.0 25933
0.4456315302509565 -129.27096060922102 35788532.0 25954
-0.10061077421765717 -24.94611334904913 35794540.0 25967
22.044543121695582 -93.13578333356604 777692.1875 25980
-44.322221090331205 2.6136094519458144 795057.0 25981
18.5702529947 -86.00952595360074 781293.8125 25982
-42.54060039627923 -72.25069726687867 785881.375 25983
-44.560563956513384 34.40558896270017 796919.125 25984
-32.30637471752635 -25.17496566737958 789515.0625 25985
-59.246249313606185 28.64918066229429 86031304.0 25989
29.03463897300938 -113.06986801116668 844884.25 25991
-28.37661854837035 149.20419834336457 712494.375 25994
80.35494211334142 143.3955186052406 532247.8125 26034
2.4089635374773035 -95.50432218299721 35788924.0 26038
3.5018490865229386 -175.08097107060485 35782976.0 26052
9.755665059461347 -39.14734875623856 1740720.875 26081
-39.83517612641552 8.206814651002468 321598.78125 26102
-5.571639303639161 97.29560759472476 35780480.0 26107
-75.13825536114994 -146.8503239100814 36230204.0 26113
10.323236704016482 -158.94147994867484 35774236.0 26356
40.22462326760589 -16.802120216711504 20111566.0 26360
-10.196883327013124 82.68422103542336 35741864.0 26388
-12.981493395019378 121.14494794987345 83948768.0 26410
-0.8650247820836031 112.43393641830346 94826720.0 26411
6.146163653882545 -56.96821047067768 35803228.0 26451
